Season,Race,Circuit,Country,Date,Driver,Driver_ID,Team,Position,Points,Grid,Laps,Status,Total_Points,Average_Position,Best_Position,Locality,Latitude,Longitude,Country.1,Temperature_C,Weather_Description,Wind_Speed_kmh
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Stroll,stroll,Racing Point,12,0.0,16,55,+1 Lap,17.0,11.5,6,Shanghai,31.3389,121.22,,,,
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Magnussen,kevin_magnussen,Haas F1 Team,13,0.0,9,55,+1 Lap,15.0,12.9,6,Shanghai,31.3389,121.22,,,,
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Sainz,sainz,McLaren,14,0.0,14,55,+1 Lap,22.0,13.2,6,Shanghai,31.3389,121.22,,,,
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Giovinazzi,giovinazzi,Alfa Romeo,15,0.0,19,55,+1 Lap,13.0,11.7,7,Shanghai,31.3389,121.22,,,,
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Russell,russell,Williams,16,0.0,17,54,+2 Laps,0.0,16.3,15,Shanghai,31.3389,121.22,,,,
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Kubica,kubica,Williams,17,0.0,18,54,+2 Laps,0.0,16.3,15,Shanghai,31.3389,121.22,,,,
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Norris,norris,McLaren,18,0.0,15,50,Collision,22.0,13.2,6,Shanghai,31.3389,121.22,,,,
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Kvyat,kvyat,Toro Rosso,19,0.0,11,41,Collision,6.0,12.4,9,Shanghai,31.3389,121.22,,,,
2019,Chinese Grand Prix,Shanghai International Circuit,China,2019-04-14,Hülkenberg,hulkenberg,Renault,20,0.0,8,16,Power Unit,12.0,14.7,7,Shanghai,31.3389,121.22,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Bottas,bottas,Mercedes,1,25.0,1,51,Finished,217.0,1.5,1,Baku,40.3725,49.8533,Azerbaijan,15.0,167.0,24.0
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Hamilton,hamilton,Mercedes,2,18.0,2,51,Finished,217.0,1.5,1,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Vettel,vettel,Ferrari,3,15.0,3,51,Finished,121.0,4.2,3,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Verstappen,max_verstappen,Red Bull,4,12.0,4,51,Finished,87.0,6.6,3,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Leclerc,leclerc,Ferrari,5,11.0,8,51,Finished,121.0,4.2,3,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Pérez,perez,Racing Point,6,8.0,5,51,Finished,17.0,11.5,6,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Sainz,sainz,McLaren,7,6.0,9,51,Finished,22.0,13.2,6,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Norris,norris,McLaren,8,4.0,7,51,Finished,22.0,13.2,6,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Stroll,stroll,Racing Point,9,2.0,13,51,Finished,17.0,11.5,6,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Räikkönen,raikkonen,Alfa Romeo,10,1.0,0,50,+1 Lap,13.0,11.7,7,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Albon,albon,Toro Rosso,11,0.0,11,50,+1 Lap,6.0,12.4,9,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Giovinazzi,giovinazzi,Alfa Romeo,12,0.0,17,50,+1 Lap,13.0,11.7,7,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Magnussen,kevin_magnussen,Haas F1 Team,13,0.0,12,50,+1 Lap,15.0,12.9,6,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Hülkenberg,hulkenberg,Renault,14,0.0,15,50,+1 Lap,12.0,14.7,7,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Russell,russell,Williams,15,0.0,16,49,+2 Laps,0.0,16.3,15,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Kubica,kubica,Williams,16,0.0,0,49,+2 Laps,0.0,16.3,15,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Gasly,gasly,Red Bull,17,0.0,0,38,Transmission,87.0,6.6,3,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Grosjean,grosjean,Haas F1 Team,18,0.0,14,38,Brakes,15.0,12.9,6,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Kvyat,kvyat,Toro Rosso,19,0.0,6,33,Collision,6.0,12.4,9,Baku,40.3725,49.8533,,,,
2019,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,2019-04-28,Ricciardo,ricciardo,Renault,20,0.0,10,31,Collision,12.0,14.7,7,Baku,40.3725,49.8533,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Hamilton,hamilton,Mercedes,1,26.0,2,66,Finished,217.0,1.5,1,Montmeló,41.57,2.26111,Spain,21.27317073170732,316.0,15.587096774193547
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Bottas,bottas,Mercedes,2,18.0,1,66,Finished,217.0,1.5,1,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Verstappen,max_verstappen,Red Bull,3,15.0,4,66,Finished,87.0,6.6,3,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Vettel,vettel,Ferrari,4,12.0,3,66,Finished,121.0,4.2,3,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Leclerc,leclerc,Ferrari,5,10.0,5,66,Finished,121.0,4.2,3,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Gasly,gasly,Red Bull,6,8.0,6,66,Finished,87.0,6.6,3,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Magnussen,kevin_magnussen,Haas F1 Team,7,6.0,8,66,Finished,15.0,12.9,6,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Sainz,sainz,McLaren,8,4.0,12,66,Finished,22.0,13.2,6,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Kvyat,kvyat,Toro Rosso,9,2.0,9,66,Finished,6.0,12.4,9,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Grosjean,grosjean,Haas F1 Team,10,1.0,7,66,Finished,15.0,12.9,6,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Albon,albon,Toro Rosso,11,0.0,11,66,Finished,6.0,12.4,9,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Ricciardo,ricciardo,Renault,12,0.0,13,66,Finished,12.0,14.7,7,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Hülkenberg,hulkenberg,Renault,13,0.0,0,66,Finished,12.0,14.7,7,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Räikkönen,raikkonen,Alfa Romeo,14,0.0,14,66,Finished,13.0,11.7,7,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Pérez,perez,Racing Point,15,0.0,15,66,Finished,17.0,11.5,6,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Giovinazzi,giovinazzi,Alfa Romeo,16,0.0,18,66,Finished,13.0,11.7,7,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Russell,russell,Williams,17,0.0,19,65,+1 Lap,0.0,16.3,15,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Kubica,kubica,Williams,18,0.0,17,65,+1 Lap,0.0,16.3,15,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Stroll,stroll,Racing Point,19,0.0,16,44,Collision,17.0,11.5,6,Montmeló,41.57,2.26111,,,,
2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2019-05-12,Norris,norris,McLaren,20,0.0,10,44,Collision,22.0,13.2,6,Montmeló,41.57,2.26111,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Bottas,bottas,Mercedes,1,25.0,1,71,Finished,180.0,2.9,1,Spielberg,47.2197,14.7647,Austria,21.27317073170732,316.0,15.587096774193547
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Leclerc,leclerc,Ferrari,2,18.0,7,71,Finished,55.0,9.7,2,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Norris,norris,McLaren,3,16.0,3,71,Finished,53.0,8.4,3,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Hamilton,hamilton,Mercedes,4,12.0,5,71,Finished,180.0,2.9,1,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Sainz,sainz,McLaren,5,10.0,8,71,Finished,53.0,8.4,3,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Pérez,perez,Racing Point,6,8.0,6,71,Finished,56.0,9.0,4,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Gasly,gasly,AlphaTauri,7,6.0,12,71,Finished,14.0,12.2,7,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Ocon,ocon,Renault,8,4.0,14,71,Finished,36.0,10.7,4,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Giovinazzi,giovinazzi,Alfa Romeo,9,2.0,18,71,Finished,2.0,14.3,9,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Vettel,vettel,Ferrari,10,1.0,11,71,Finished,55.0,9.7,2,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Latifi,latifi,Williams,11,0.0,20,71,Finished,0.0,16.0,11,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Kvyat,kvyat,AlphaTauri,12,0.0,13,69,Suspension,14.0,12.2,7,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Albon,albon,Red Bull,13,0.0,4,67,Electronics,113.0,6.3,1,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Räikkönen,raikkonen,Alfa Romeo,14,0.0,19,53,Wheel,2.0,14.3,9,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Russell,russell,Williams,15,0.0,17,49,Fuel pressure,0.0,16.0,11,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Grosjean,grosjean,Haas F1 Team,16,0.0,15,49,Brakes,1.0,15.5,10,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Magnussen,kevin_magnussen,Haas F1 Team,17,0.0,16,24,Brakes,1.0,15.5,10,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Stroll,stroll,Racing Point,18,0.0,9,20,Engine,56.0,9.0,4,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Ricciardo,ricciardo,Renault,19,0.0,10,17,Overheating,36.0,10.7,4,Spielberg,47.2197,14.7647,,,,
2020,Austrian Grand Prix,Red Bull Ring,Austria,2020-07-05,Verstappen,max_verstappen,Red Bull,20,0.0,2,11,Electronics,113.0,6.3,1,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Hamilton,hamilton,Mercedes,1,25.0,1,71,Finished,180.0,2.9,1,Spielberg,47.2197,14.7647,Austria,15.4,316.0,7.6
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Bottas,bottas,Mercedes,2,18.0,4,71,Finished,180.0,2.9,1,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Verstappen,max_verstappen,Red Bull,3,15.0,2,71,Finished,113.0,6.3,1,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Albon,albon,Red Bull,4,12.0,6,71,Finished,113.0,6.3,1,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Norris,norris,McLaren,5,10.0,9,71,Finished,53.0,8.4,3,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Pérez,perez,Racing Point,6,8.0,17,71,Finished,56.0,9.0,4,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Stroll,stroll,Racing Point,7,6.0,12,71,Finished,56.0,9.0,4,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Ricciardo,ricciardo,Renault,8,4.0,8,71,Finished,36.0,10.7,4,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Sainz,sainz,McLaren,9,3.0,3,70,+1 Lap,53.0,8.4,3,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Kvyat,kvyat,AlphaTauri,10,1.0,13,70,+1 Lap,14.0,12.2,7,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Räikkönen,raikkonen,Alfa Romeo,11,0.0,16,70,+1 Lap,2.0,14.3,9,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Magnussen,kevin_magnussen,Haas F1 Team,12,0.0,15,70,+1 Lap,1.0,15.5,10,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Grosjean,grosjean,Haas F1 Team,13,0.0,0,70,+1 Lap,1.0,15.5,10,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Giovinazzi,giovinazzi,Alfa Romeo,14,0.0,19,70,+1 Lap,2.0,14.3,9,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Gasly,gasly,AlphaTauri,15,0.0,7,70,+1 Lap,14.0,12.2,7,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Russell,russell,Williams,16,0.0,11,69,+2 Laps,0.0,16.0,11,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Latifi,latifi,Williams,17,0.0,18,69,+2 Laps,0.0,16.0,11,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Ocon,ocon,Renault,18,0.0,5,25,Overheating,36.0,10.7,4,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Leclerc,leclerc,Ferrari,19,0.0,14,4,Collision damage,55.0,9.7,2,Spielberg,47.2197,14.7647,,,,
2020,Styrian Grand Prix,Red Bull Ring,Austria,2020-07-12,Vettel,vettel,Ferrari,20,0.0,10,1,Collision damage,55.0,9.7,2,Spielberg,47.2197,14.7647,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Hamilton,hamilton,Mercedes,1,26.0,1,70,Finished,180.0,2.9,1,Budapest,47.5789,19.2486,Hungary,17.6,9.0,5.3
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Verstappen,max_verstappen,Red Bull,2,18.0,7,70,Finished,113.0,6.3,1,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Bottas,bottas,Mercedes,3,15.0,2,70,Finished,180.0,2.9,1,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Stroll,stroll,Racing Point,4,12.0,3,70,Finished,56.0,9.0,4,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Albon,albon,Red Bull,5,10.0,13,70,Finished,113.0,6.3,1,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Vettel,vettel,Ferrari,6,8.0,5,69,+1 Lap,55.0,9.7,2,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Pérez,perez,Racing Point,7,6.0,4,69,+1 Lap,56.0,9.0,4,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Ricciardo,ricciardo,Renault,8,4.0,11,69,+1 Lap,36.0,10.7,4,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Sainz,sainz,McLaren,9,2.0,9,69,+1 Lap,53.0,8.4,3,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Magnussen,kevin_magnussen,Haas F1 Team,10,1.0,0,69,+1 Lap,1.0,15.5,10,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Leclerc,leclerc,Ferrari,11,0.0,6,69,+1 Lap,55.0,9.7,2,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Kvyat,kvyat,AlphaTauri,12,0.0,17,69,+1 Lap,14.0,12.2,7,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Norris,norris,McLaren,13,0.0,8,69,+1 Lap,53.0,8.4,3,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Ocon,ocon,Renault,14,0.0,14,69,+1 Lap,36.0,10.7,4,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Räikkönen,raikkonen,Alfa Romeo,15,0.0,20,69,+1 Lap,2.0,14.3,9,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Grosjean,grosjean,Haas F1 Team,16,0.0,0,69,+1 Lap,1.0,15.5,10,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Giovinazzi,giovinazzi,Alfa Romeo,17,0.0,19,69,+1 Lap,2.0,14.3,9,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Russell,russell,Williams,18,0.0,12,69,+1 Lap,0.0,16.0,11,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Latifi,latifi,Williams,19,0.0,15,65,+5 Laps,0.0,16.0,11,Budapest,47.5789,19.2486,,,,
2020,Hungarian Grand Prix,Hungaroring,Hungary,2020-07-19,Gasly,gasly,AlphaTauri,20,0.0,10,15,Engine,14.0,12.2,7,Budapest,47.5789,19.2486,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Hamilton,hamilton,Mercedes,1,25.0,1,52,Finished,180.0,2.9,1,Silverstone,52.0786,-1.01694,UK,21.27317073170732,316.0,15.587096774193547
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Verstappen,max_verstappen,Red Bull,2,19.0,3,52,Finished,113.0,6.3,1,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Leclerc,leclerc,Ferrari,3,15.0,4,52,Finished,55.0,9.7,2,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Ricciardo,ricciardo,Renault,4,12.0,8,52,Finished,36.0,10.7,4,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Norris,norris,McLaren,5,10.0,5,52,Finished,53.0,8.4,3,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Ocon,ocon,Renault,6,8.0,9,52,Finished,36.0,10.7,4,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Gasly,gasly,AlphaTauri,7,6.0,11,52,Finished,14.0,12.2,7,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Albon,albon,Red Bull,8,4.0,12,52,Finished,113.0,6.3,1,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Stroll,stroll,Racing Point,9,2.0,6,52,Finished,56.0,9.0,4,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Vettel,vettel,Ferrari,10,1.0,10,52,Finished,55.0,9.7,2,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Bottas,bottas,Mercedes,11,0.0,2,52,Finished,180.0,2.9,1,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Russell,russell,Williams,12,0.0,20,52,Finished,0.0,16.0,11,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Sainz,sainz,McLaren,13,0.0,7,52,Finished,53.0,8.4,3,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Giovinazzi,giovinazzi,Alfa Romeo,14,0.0,15,52,Finished,2.0,14.3,9,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Latifi,latifi,Williams,15,0.0,18,52,Finished,0.0,16.0,11,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Grosjean,grosjean,Haas F1 Team,16,0.0,17,52,Finished,1.0,15.5,10,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Räikkönen,raikkonen,Alfa Romeo,17,0.0,16,51,+1 Lap,2.0,14.3,9,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Kvyat,kvyat,AlphaTauri,18,0.0,19,11,Accident,14.0,12.2,7,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Magnussen,kevin_magnussen,Haas F1 Team,19,0.0,14,1,Collision,1.0,15.5,10,Silverstone,52.0786,-1.01694,,,,
2020,British Grand Prix,Silverstone Circuit,UK,2020-08-02,Hülkenberg,hulkenberg,Racing Point,20,0.0,13,0,Power Unit,56.0,9.0,4,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Verstappen,max_verstappen,Red Bull,1,25.0,4,52,Finished,113.0,6.3,1,Silverstone,52.0786,-1.01694,UK,21.27317073170732,316.0,15.587096774193547
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Hamilton,hamilton,Mercedes,2,19.0,2,52,Finished,180.0,2.9,1,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Bottas,bottas,Mercedes,3,15.0,1,52,Finished,180.0,2.9,1,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Leclerc,leclerc,Ferrari,4,12.0,8,52,Finished,55.0,9.7,2,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Albon,albon,Red Bull,5,10.0,9,52,Finished,113.0,6.3,1,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Stroll,stroll,Racing Point,6,8.0,6,52,Finished,56.0,9.0,4,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Hülkenberg,hulkenberg,Racing Point,7,6.0,3,52,Finished,56.0,9.0,4,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Ocon,ocon,Renault,8,4.0,14,52,Finished,36.0,10.7,4,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Norris,norris,McLaren,9,2.0,10,52,Finished,53.0,8.4,3,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Kvyat,kvyat,AlphaTauri,10,1.0,16,52,Finished,14.0,12.2,7,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Gasly,gasly,AlphaTauri,11,0.0,7,52,Finished,14.0,12.2,7,Silverstone,52.0786,-1.01694,,,,
2020,70th Anniversary Grand Prix,Silverstone Circuit,UK,2020-08-09,Vettel,vettel,Ferrari,12,0.0,11,52,Finished,55.0,9.7,2,Silverstone,52.0786,-1.01694,,,,
